district_key,district_name,state,season,sprayable_acres,pp_spray_acres_low,pp_spray_acres_base,pp_spray_acres_high,rank_national,rank_national_low,rank_national_high,rank_in_state,decile,top_crop_1,top_crop_1_share_pct,top_crop_2,top_crop_2_share_pct,top_crop_3,top_crop_3_share_pct,open_crop_share_pct,unit_key,unit_district_count,unit_yoy_area_change_pct,unit_area_ma3_acres
Madhya Pradesh:Khargone (West Nimar),Khargone (West Nimar),Madhya Pradesh,Summer,36000.76501,36000.76501,72001.53002,137936.162,1106,1170,1103,119,6,Moong,75.06182516536472,Maize,16.85213644297499,Groundnut,8.086038391660278,91.91396160833972,Madhya Pradesh:Khargone (West Nimar),1,-0.18765072383827122,1671784.4137166666
Madhya Pradesh:Mandla,Mandla,Madhya Pradesh,Kharif,440966.97519,710500.9721782,948173.5727009,1731307.48434,195,184,181,41,2,Rice,93.45138864257432,Maize,6.1979212869854985,Sugarcane,0.33870218095743726,6.1979212869854985,Madhya Pradesh:Mandla,1,-15.719538417431192,724921.0835766667
Madhya Pradesh:Mandla,Mandla,Madhya Pradesh,Rabi,222602.92607,207562.1744252,266858.5884552,504502.26617,685,681,689,101,4,Wheat,54.97152431057217,Gram,44.44032652144125,Rapeseed & Mustard,0.5881491679865836,44.44032652144125,Madhya Pradesh:Mandla,1,-15.719538417431192,724921.0835766667
Madhya Pradesh:Mandla,Mandla,Madhya Pradesh,Summer,4718.54747,4718.54747,9437.09494,18874.18988,1529,1552,1550,145,9,Moong,100.0,,,,,100.0,Madhya Pradesh:Mandla,1,-15.719538417431192,724921.0835766667
Madhya Pradesh:Mandsaur,Mandsaur,Madhya Pradesh,Kharif,844056.55971,1673569.4667524,2517579.9467602,4194359.46342,29,37,40,9,1,Soybean,98.85689661743476,Maize,0.8956661149536796,Groundnut,0.2125748271425104,0.9274293573098584,Madhya Pradesh:Mandsaur,1,-3.546152831860918,1457351.29729
Madhya Pradesh:Mandsaur,Mandsaur,Madhya Pradesh,Rabi,578778.30227,482384.9149826,600827.0367526,1275998.72631,347,321,285,69,2,Wheat,58.44644508863813,Gram,39.4263621724368,Rapeseed & Mustard,2.1271927389250753,39.4263621724368,Madhya Pradesh:Mandsaur,1,-3.546152831860918,1457351.29729
Madhya Pradesh:Mandsaur,Mandsaur,Madhya Pradesh,Summer,5113.95689,5113.95689,10227.91378,20455.82756,1513,1539,1531,141,9,Moong,99.52116119617895,Groundnut,0.47883880382104665,,,99.52116119617895,Madhya Pradesh:Mandsaur,1,-3.546152831860918,1457351.29729
Madhya Pradesh:Morena,Morena,Madhya Pradesh,Kharif,605499.07852,22423.8485912,421079.4316694,1239423.82445,498,1284,305,82,3,Bajra,92.78898319159896,Rice,5.853766527298002,Soybean,1.0122205668184716,0.005868251484532363,Madhya Pradesh:Morena,1,-4.310095272123259,1254189.2190566666
Madhya Pradesh:Morena,Morena,Madhya Pradesh,Rabi,626681.84957,249060.9408749,259190.7559549,1263493.51422,703,612,293,102,4,Wheat,70.74031518952161,Rapeseed & Mustard,21.44319070544741,Gram,7.816494105030983,7.816494105030983,Madhya Pradesh:Morena,1,-4.310095272123259,1254189.2190566666
Madhya Pradesh:Morena,Morena,Madhya Pradesh,Summer,11963.29708,11963.29708,23926.59416,47853.18832,1370,1408,1377,128,8,Moong,100.0,,,,,100.0,Madhya Pradesh:Morena,1,-4.310095272123259,1254189.2190566666
Madhya Pradesh:Narmadapuram,Narmadapuram,Madhya Pradesh,Kharif,670209.97246,1090663.3757852,1513335.2354974,2699065.34338,90,89,83,22,1,Rice,68.78575928123814,Soybean,20.58664581464014,Maize,9.66607286401555,9.80175998421434,Madhya Pradesh:Narmadapuram,1,-14.719847952347076,1922760.8773333333
Madhya Pradesh:Narmadapuram,Narmadapuram,Madhya Pradesh,Rabi,668780.74606,651570.1285135,809693.8910235,1495685.25463,254,213,225,51,2,Wheat,60.906193184948584,Gram,39.057664696005645,Rapeseed & Mustard,0.03614211904576499,39.057664696005645,Madhya Pradesh:Narmadapuram,1,-14.719847952347076,1922760.8773333333
Madhya Pradesh:Narmadapuram,Narmadapuram,Madhya Pradesh,Summer,645659.64848,646436.7369614,1291519.4561143,2581946.96102,116,217,92,27,1,Moong,99.69506936069328,Rice,0.197826886943458,Maize,0.10710375236326138,99.80217311305654,Madhya Pradesh:Narmadapuram,1,-14.719847952347076,1922760.8773333333
Madhya Pradesh:Narsimhapur,Narsimhapur,Madhya Pradesh,Kharif,605740.61877,853628.8420716,1248979.5773042,2254493.15448,123,131,107,28,1,Rice,32.46447743600239,Soybean,29.9026020214129,Maize,27.902034652334592,28.10319593836802,Madhya Pradesh:Narsimhapur,1,-7.860562540191427,1349949.4470233333
Madhya Pradesh:Narsimhapur,Narsimhapur,Madhya Pradesh,Rabi,489344.70739,479286.6622579,673976.5545779,1173379.3071,313,326,329,63,2,Gram,57.77349107994742,Wheat,42.19853138749315,Rapeseed & Mustard,0.02797753255943646,57.77349107994742,Madhya Pradesh:Narsimhapur,1,-7.860562540191427,1349949.4470233333
Madhya Pradesh:Narsimhapur,Narsimhapur,Madhya Pradesh,Summer,370682.64191,370682.64191,741365.28382,1482730.56764,276,432,230,56,2,Moong,100.0,,,,,100.0,Madhya Pradesh:Narsimhapur,1,-7.860562540191427,1349949.4470233333
Madhya Pradesh:Neemuch,Neemuch,Madhya Pradesh,Kharif,410827.54573,759220.0779702,1169601.0816301,1952218.93678,139,160,146,29,1,Soybean,89.31132436147684,Maize,6.634316186836457,Groundnut,3.8883016657796516,6.654150084363012,Madhya Pradesh:Neemuch,1,-3.325385646416038,705627.5485233334
Madhya Pradesh:Neemuch,Neemuch,Madhya Pradesh,Rabi,286001.91669,225291.2443425,322534.8795025,669247.46854,618,651,556,92,4,Gram,60.29960871828515,Wheat,37.059026859565904,Rapeseed & Mustard,2.641364422148943,60.29960871828515,Madhya Pradesh:Neemuch,1,-3.325385646416038,705627.5485233334
Madhya Pradesh:Neemuch,Neemuch,Madhya Pradesh,Summer,3596.91115,3596.91115,7193.8223,14375.51199,1574,1599,1594,155,9,Moong,91.56253220210903,Groundnut,8.100161439906572,Maize,0.3373063579844056,91.89983856009343,Madhya Pradesh:Neemuch,1,-3.325385646416038,705627.5485233334
Madhya Pradesh:Niwari,Niwari,Madhya Pradesh,Kharif,126037.01208,126714.4500734,252516.3388433,504481.60861,713,841,690,103,4,Groundnut,96.15456811714438,Moong,2.9829743273263283,Soybean,0.4285757804652705,3.0045024392295088,Madhya Pradesh:Niwari,2,-7.187439734942496,985621.43463
Madhya Pradesh:Niwari,Niwari,Madhya Pradesh,Rabi,154298.60509,147116.0003887,151316.1567687,312797.36656,903,793,862,111,5,Wheat,94.17443524984941,Gram,5.551497566013796,Rapeseed & Mustard,0.2740671841367987,5.551497566013796,Madhya Pradesh:Niwari,2,-7.187439734942496,985621.43463
Madhya Pradesh:Niwari,Niwari,Madhya Pradesh,Summer,4281.55112,4281.55112,8563.10224,17126.20448,1550,1572,1569,150,9,Moong,83.98875756036752,Groundnut,16.011242439632486,,,83.98875756036752,Madhya Pradesh:Niwari,2,-7.187439734942496,985621.43463
Madhya Pradesh:Panna,Panna,Madhya Pradesh,Kharif,325226.00236,536264.692908,704593.754606,1299718.22596,291,281,275,59,2,Rice,97.94182392404127,Moong,0.8574859825969497,Soybean,0.4923597061884117,1.2151774499885823,Madhya Pradesh:Panna,1,-6.6720583164488065,849202.7054933333
Madhya Pradesh:Panna,Panna,Madhya Pradesh,Rabi,480215.44963,419191.6610581,588680.5656781,1129919.80388,354,382,347,70,2,Gram,57.58263972066619,Wheat,41.058134365873755,Rapeseed & Mustard,1.3592259134600595,57.58263972066619,Madhya Pradesh:Panna,1,-6.6720583164488065,849202.7054933333
Madhya Pradesh:Panna,Panna,Madhya Pradesh,Summer,3810.75149,3810.75149,7621.50298,15243.00596,1566,1592,1588,152,9,Moong,100.0,,,,,100.0,Madhya Pradesh:Panna,1,-6.6720583164488065,849202.7054933333
Madhya Pradesh:Raisen,Raisen,Madhya Pradesh,Kharif,785542.61254,1331737.5116654,1795490.3040823,3242693.32471,70,65,60,20,1,Rice,78.96721472060425,Soybean,19.208092965797032,Maize,1.4265185493770272,1.7264531905029508,Madhya Pradesh:Raisen,1,-13.990090290634857,1974750.84912
Madhya Pradesh:Raisen,Raisen,Madhya Pradesh,Rabi,819514.88423,799093.3768832,1054611.5055532,1894547.89713,163,145,156,33,1,Wheat,51.491315080841076,Gram,48.457299645326195,Rapeseed & Mustard,0.0513852738327311,48.457299645326195,Madhya Pradesh:Raisen,1,-13.990090290634857,1974750.84912
Madhya Pradesh:Raisen,Raisen,Madhya Pradesh,Summer,352167.63659,352167.63659,704335.27318,1408670.54636,292,459,250,60,2,Moong,100.0,,,,,100.0,Madhya Pradesh:Raisen,1,-13.990090290634857,1974750.84912
Madhya Pradesh:Rajgarh,Rajgarh,Madhya Pradesh,Kharif,1158818.39598,2224843.4238464,3383503.8917918,5609516.78014,16,16,20,3,1,Soybean,94.50108040445403,Maize,5.4126004165172406,Groundnut,0.054622657431650574,5.423687952751796,Madhya Pradesh:Rajgarh,1,-15.894874193759101,2166120.2198766666
Madhya Pradesh:Rajgarh,Rajgarh,Madhya Pradesh,Rabi,807696.88195,646583.6561968,673415.2815068,1642225.38921,314,216,199,64,2,Wheat,88.86690032965298,Gram,7.968819849161401,Rapeseed & Mustard,3.1642798211856182,7.968819849161401,Madhya Pradesh:Rajgarh,1,-15.894874193759101,2166120.2198766666
Madhya Pradesh:Rajgarh,Rajgarh,Madhya Pradesh,Summer,6060.6217,6060.6217,12121.2434,24138.13647,1486,1509,1500,138,8,Moong,98.27822399804298,Maize,1.721776001957027,,,100.0,Madhya Pradesh:Rajgarh,1,-15.894874193759101,2166120.2198766666
Madhya Pradesh:Ratlam,Ratlam,Madhya Pradesh,Kharif,812331.6131,1581474.7635106,2376423.1414287,3975676.50704,37,44,45,10,1,Soybean,93.43975543871477,Maize,3.6002069500368457,Cotton,2.924072485770517,3.606853338773199,Madhya Pradesh:Ratlam,1,-7.807364290116464,1477478.7701333333
Madhya Pradesh:Ratlam,Ratlam,Madhya Pradesh,Rabi,617440.1366,587447.5062848,684051.2512848,1331484.0182,305,249,269,62,2,Wheat,71.43035156089005,Gram,28.24459273148225,Rapeseed & Mustard,0.32505570762770836,28.24459273148225,Madhya Pradesh:Ratlam,1,-7.807364290116464,1477478.7701333333
Madhya Pradesh:Ratlam,Ratlam,Madhya Pradesh,Summer,8109.0807,8109.0807,16218.1614,31902.43854,1441,1468,1449,132,8,Moong,87.67986104762775,Maize,6.583782795502331,Groundnut,5.736356156869915,94.26364384313008,Madhya Pradesh:Ratlam,1,-7.807364290116464,1477478.7701333333
Madhya Pradesh:Rewa,Rewa,Madhya Pradesh,Kharif,717785.81574,1188127.9682594,1556547.1571195,2869999.36293,87,78,78,21,1,Rice,99.36763204383635,Moong,0.4775830777756056,Maize,0.09429043979085325,0.5718735175664589,Madhya Pradesh:Mauganj,2,-11.504465650537428,1677215.16928
Madhya Pradesh:Rewa,Rewa,Madhya Pradesh,Rabi,812347.89699,719628.8150436,812823.0001136,1717889.97905,252,179,184,50,2,Wheat,75.71441459038296,Gram,22.93099114000839,Rapeseed & Mustard,1.3545942696086577,22.93099114000839,Madhya Pradesh:Mauganj,2,-11.504465650537428,1677215.16928
Madhya Pradesh:Rewa,Rewa,Madhya Pradesh,Summer,7695.70711,7695.70711,15391.41422,30782.82844,1447,1477,1455,133,8,Moong,100.0,,,,,100.0,Madhya Pradesh:Mauganj,2,-11.504465650537428,1677215.16928
Madhya Pradesh:Sagar,Sagar,Madhya Pradesh,Kharif,1050827.54168,1921784.6695768,2920106.5722458,4864123.76632,22,23,26,6,1,Soybean,82.47277638424772,Maize,9.579157180036455,Rice,7.703999762877954,9.682608758438155,Madhya Pradesh:Sagar,1,-2.068035767735118,1934771.8317666666
Madhya Pradesh:Sagar,Sagar,Madhya Pradesh,Rabi,861138.33561,832994.8040148,1091922.4679048,1981204.33511,156,138,144,31,1,Wheat,52.43115592132082,Gram,47.426016315395536,Rapeseed & Mustard,0.1428277632836448,47.426016315395536,Madhya Pradesh:Sagar,1,-2.068035767735118,1934771.8317666666
Madhya Pradesh:Sagar,Sagar,Madhya Pradesh,Summer,84966.10101,84966.10101,169932.20202,339238.30206,863,953,832,110,5,Moong,98.90293267677389,Maize,0.7368844428042092,Groundnut,0.3601828804219011,99.6398171195781,Madhya Pradesh:Sagar,1,-2.068035767735118,1934771.8317666666
Madhya Pradesh:Satna,Satna,Madhya Pradesh,Kharif,600423.52097,996735.1346988,1307865.241452,2407947.93778,114,104,97,26,1,Rice,97.91360676034898,Soybean,1.5841308816341368,Moong,0.42421692573161207,0.48391623994636757,Madhya Pradesh:Maihar,2,-17.52239600645074,1488889.5680866668
Madhya Pradesh:Satna,Satna,Madhya Pradesh,Rabi,718510.58475,672345.7721673,757006.2351873,1521681.63252,272,204,220,54,2,Wheat,77.07778394187642,Gram,22.3671772000803,Rapeseed & Mustard,0.5550388580432778,22.3671772000803,Madhya Pradesh:Maihar,2,-17.52239600645074,1488889.5680866668
Madhya Pradesh:Satna,Satna,Madhya Pradesh,Summer,5470.15154,5470.15154,10940.30308,21880.60616,1506,1530,1516,140,8,Moong,100.0,,,,,100.0,Madhya Pradesh:Maihar,2,-17.52239600645074,1488889.5680866668
Madhya Pradesh:Sehore,Sehore,Madhya Pradesh,Kharif,963493.92615,1855821.307774,2772244.238183,4644897.26407,23,29,34,7,1,Soybean,89.70590419983905,Rice,7.515888282251916,Maize,2.7423116503554463,2.7622543932200636,Madhya Pradesh:Sehore,1,-11.531396948706767,2002409.66639
Madhya Pradesh:Sehore,Sehore,Madhya Pradesh,Rabi,786712.82872,764824.8216679,897006.3953179,1705607.23109,217,158,187,45,2,Wheat,70.4894320451098,Gram,29.47171265220572,Rapeseed & Mustard,0.03885530268448967,29.47171265220572,Madhya Pradesh:Sehore,1,-11.531396948706767,2002409.66639
Madhya Pradesh:Sehore,Sehore,Madhya Pradesh,Summer,189761.1863,189761.1863,379522.3726,759044.7452,550,714,506,86,3,Moong,100.0,,,,,100.0,Madhya Pradesh:Sehore,1,-11.531396948706767,2002409.66639
Madhya Pradesh:Seoni,Seoni,Madhya Pradesh,Kharif,888418.02735,1168780.0432014,1848260.9553723,3092789.56609,65,82,66,18,1,Maize,49.8873018574517,Rice,49.46318588871281,Soybean,0.28354732402732347,49.900655138506664,Madhya Pradesh:Seoni,1,-12.182343720439988,1712660.1652066666
Madhya Pradesh:Seoni,Seoni,Madhya Pradesh,Rabi,672739.23864,630061.4753118,748654.3033718,1464071.30534,274,228,239,55,2,Wheat,67.7798251667425,Gram,31.68159924437218,Rapeseed & Mustard,0.5385755888853251,31.68159924437218,Madhya Pradesh:Seoni,1,-12.182343720439988,1712660.1652066666
Madhya Pradesh:Seoni,Seoni,Madhya Pradesh,Summer,44667.10563,49554.4342608,90593.0686346,175028.29358,1051,1106,1037,116,6,Moong,69.90224668889715,Rice,17.737498438664023,Maize,8.036219536137303,77.93846622503445,Madhya Pradesh:Seoni,1,-12.182343720439988,1712660.1652066666
Madhya Pradesh:Shahdol,Shahdol,Madhya Pradesh,Kharif,394079.62664,653222.6273076,860989.2779712,1579001.91372,230,210,208,47,2,Rice,95.77122545291233,Soybean,2.906543487854803,Maize,1.2896886458522694,1.2994350111261475,Madhya Pradesh:Shahdol,1,-13.660498335578254,632803.0437166666
Madhya Pradesh:Shahdol,Shahdol,Madhya Pradesh,Rabi,183440.68953,170173.0296336,191915.0374036,388623.38683,830,752,790,109,5,Wheat,76.66331904804669,Gram,22.657951210228777,Rapeseed & Mustard,0.6787297417245355,22.657951210228777,Madhya Pradesh:Shahdol,1,-13.660498335578254,632803.0437166666
Madhya Pradesh:Shahdol,Shahdol,Madhya Pradesh,Summer,3774.15598,4015.2623224,7610.4151088,14965.58679,1567,1585,1591,153,9,Moong,86.14001110688008,Rice,10.41636254352749,Maize,3.4436263495924275,89.58363745647252,Madhya Pradesh:Shahdol,1,-13.660498335578254,632803.0437166666
Madhya Pradesh:Shajapur,Shajapur,Madhya Pradesh,Kharif,712812.3352,1424042.1248746,2136823.2169977,3561477.01,50,53,53,15,1,Soybean,99.84793839603329,Maize,0.08973120212976719,Groundnut,0.04370921153282309,0.10197505449522386,Madhya Pradesh:Shajapur,1,-9.284953767539205,1284893.9721333333
Madhya Pradesh:Shajapur,Shajapur,Madhya Pradesh,Rabi,511238.70637,452079.0782515,498033.7972715,1068432.13176,422,352,370,75,3,Wheat,80.1409365729084,Gram,18.45445801942155,Rapeseed & Mustard,1.4046054076700534,18.45445801942155,Madhya Pradesh:Shajapur,1,-9.284953767539205,1284893.9721333333
Madhya Pradesh:Shajapur,Shajapur,Madhya Pradesh,Summer,3340.12483,3340.12483,6680.24966,13331.36623,1582,1613,1605,156,9,Moong,99.12778439481258,Maize,0.8722156051874265,,,100.0,Madhya Pradesh:Shajapur,1,-9.284953767539205,1284893.9721333333
Madhya Pradesh:Sheopur,Sheopur,Madhya Pradesh,Kharif,293025.93187,337311.9346758,514495.1969927,1006555.32656,405,474,391,73,3,Rice,73.32402671923343,Bajra,11.544063900258863,Soybean,11.332990694726993,1.9920720387493571,Madhya Pradesh:Sheopur,1,-8.297248031363832,750364.1222
Madhya Pradesh:Sheopur,Sheopur,Madhya Pradesh,Rabi,433499.6379,283056.8014722,348035.7989122,931978.27324,583,551,416,89,4,Wheat,56.461425350750524,Gram,37.34041017797278,Rapeseed & Mustard,6.1981644712767,37.34041017797278,Madhya Pradesh:Sheopur,1,-8.297248031363832,750364.1222
Madhya Pradesh:Sheopur,Sheopur,Madhya Pradesh,Summer,15606.16883,15606.16883,31212.33766,62424.67532,1317,1368,1305,127,7,Moong,100.0,,,,,100.0,Madhya Pradesh:Sheopur,1,-8.297248031363832,750364.1222
Madhya Pradesh:Shivpuri,Shivpuri,Madhya Pradesh,Kharif,954917.95,1410569.0833654,2288292.3773451,4118307.32194,43,55,41,12,1,Soybean,49.96140213980983,Groundnut,31.985705429355512,Rice,13.492011759026154,3.961057618221065,Madhya Pradesh:Shivpuri,1,-4.902974107857093,1903255.28106
Madhya Pradesh:Shivpuri,Shivpuri,Madhya Pradesh,Rabi,863985.66891,570992.6275326,646150.8353426,1803129.54563,331,258,164,66,2,Wheat,70.28586003893358,Gram,23.263363196040707,Rapeseed & Mustard,6.450776765025714,23.263363196040707,Madhya Pradesh:Shivpuri,1,-4.902974107857093,1903255.28106
Madhya Pradesh:Shivpuri,Shivpuri,Madhya Pradesh,Summer,19978.94927,23448.9464006,40851.6856797,79869.68822,1245,1270,1240,124,7,Groundnut,37.03758209301662,Moong,34.80899537779961,Rice,27.927684671698433,35.03473323528495,Madhya Pradesh:Shivpuri,1,-4.902974107857093,1903255.28106
Madhya Pradesh:Sidhi,Sidhi,Madhya Pradesh,Kharif,246401.91779,403651.5976556,533283.4689672,980270.60768,396,397,398,71,3,Rice,96.96362929993693,Maize,1.9849051350682405,Moong,1.0487132314135126,3.033618366481753,Madhya Pradesh:Sidhi,1,-17.949004975124378,609257.49423
Madhya Pradesh:Sidhi,Sidhi,Madhya Pradesh,Rabi,289076.45844,258604.9475835,296628.7697135,616176.73901,642,589,599,94,4,Wheat,73.16582883302928,Gram,25.637312366380005,Rapeseed & Mustard,1.1968588005907184,25.637312366380005,Madhya Pradesh:Sidhi,1,-17.949004975124378,609257.49423
Madhya Pradesh:Sidhi,Sidhi,Madhya Pradesh,Summer,4082.73446,4082.73446,8165.46892,16088.26093,1560,1582,1576,151,9,Moong,94.05602023894545,Maize,5.943979761054556,,,100.0,Madhya Pradesh:Sidhi,1,-17.949004975124378,609257.49423
Madhya Pradesh:Singrauli,Singrauli,Madhya Pradesh,Kharif,226589.24211,365009.5466458,488673.7530535,890044.39013,429,439,437,77,3,Rice,93.17470645128991,Maize,6.587300561746313,Moong,0.20100770992144137,6.788308271667756,Madhya Pradesh:Singrauli,1,-11.971796056812273,562581.88567
Madhya Pradesh:Singrauli,Singrauli,Madhya Pradesh,Rabi,295962.27059,220822.3649828,280859.9801728,651962.15637,664,660,566,99,4,Wheat,53.49687743211311,Gram,42.75270200693005,Rapeseed & Mustard,3.7504205609568415,42.75270200693005,Madhya Pradesh:Singrauli,1,-11.971796056812273,562581.88567
Madhya Pradesh:Singrauli,Singrauli,Madhya Pradesh,Summer,4585.21231,4585.21231,9170.42462,17185.70616,1535,1558,1568,148,9,Moong,74.80720625562483,Maize,25.192793744375166,,,100.0,Madhya Pradesh:Singrauli,1,-11.971796056812273,562581.88567
Madhya Pradesh:Tikamgarh,Tikamgarh,Madhya Pradesh,Kharif,214247.36312,222655.083938,436086.616756,863880.72554,481,657,450,81,3,Groundnut,90.52566746869066,Soybean,5.028024527124707,Moong,3.4263016166717577,3.6178114103482013,Madhya Pradesh:Niwari,2,-7.187439734942496,985621.43463
Madhya Pradesh:Tikamgarh,Tikamgarh,Madhya Pradesh,Rabi,444371.91435,401970.236346,417288.484256,904062.07661,506,400,430,83,3,Wheat,91.56300096421992,Gram,7.341802368359867,Rapeseed & Mustard,1.0951966674202054,7.341802368359867,Madhya Pradesh:Niwari,2,-7.187439734942496,985621.43463
Madhya Pradesh:Tikamgarh,Tikamgarh,Madhya Pradesh,Summer,5764.91713,5764.91713,11529.83426,23059.66852,1495,1520,1507,139,8,Moong,89.80767499774971,Groundnut,10.192325002250293,,,89.80767499774971,Madhya Pradesh:Niwari,2,-7.187439734942496,985621.43463
Madhya Pradesh:Ujjain,Ujjain,Madhya Pradesh,Kharif,1263359.68486,2526057.21585,3789400.29559,6315686.57314,9,11,14,1,1,Soybean,99.96705550951023,Maize,0.02216948631628267,Groundnut,0.008085817704626892,0.024253540621442953,Madhya Pradesh:Ujjain,1,-9.12630938943881,2326703.75581
Madhya Pradesh:Ujjain,Ujjain,Madhya Pradesh,Rabi,944177.20488,898825.5983973,938751.8434273,1928280.65479,200,117,150,43,2,Wheat,91.19331870139732,Gram,8.506240559642006,Rapeseed & Mustard,0.3004407389606815,8.506240559642006,Madhya Pradesh:Ujjain,1,-9.12630938943881,2326703.75581
Madhya Pradesh:Ujjain,Ujjain,Madhya Pradesh,Summer,4700.80569,4700.80569,9401.61138,18414.92982,1530,1553,1555,146,9,Moong,82.10461577279106,Groundnut,9.63524829293678,Maize,8.260135934272153,90.36475170706322,Madhya Pradesh:Ujjain,1,-9.12630938943881,2326703.75581
Madhya Pradesh:Umaria,Umaria,Madhya Pradesh,Kharif,210117.92676,345747.5219492,456245.8660004,836590.01314,461,469,470,80,3,Rice,96.6482591954079,Maize,2.3438886260485314,Soybean,0.9959425276186538,2.344971813945295,Madhya Pradesh:Umaria,1,-12.668810815509456,507810.66336
Madhya Pradesh:Umaria,Umaria,Madhya Pradesh,Rabi,202809.07941,194196.6545274,238891.3365174,450312.84081,739,709,738,104,4,Wheat,62.33093338089907,Gram,37.41842014161497,Rapeseed & Mustard,0.2506464774859625,37.41842014161497,Madhya Pradesh:Umaria,1,-12.668810815509456,507810.66336
Madhya Pradesh:Umaria,Umaria,Madhya Pradesh,Summer,9106.15391,9106.15391,18212.30782,36419.77248,1423,1448,1434,130,8,Moong,99.94681442848575,Maize,0.053185571514242067,,,100.0,Madhya Pradesh:Umaria,1,-12.668810815509456,507810.66336
